sale_id,order_ref,order_date,year_number,quarter_number,month_number,month_name,year_month,is_complete_month,is_complete_year,customer_name,city_name,state_name,category_name,sub_category_name,payment_mode_name,quantity,amount,profit
548,B-25929,2022-07-23,2022,3,7,July,2022-07,1,1,Matthew Parker,Springfield,Illinois,Office Supplies,Binders,Credit Card,18,962.0,298.0
549,B-25662,2022-07-25,2022,3,7,July,2022-07,1,1,Eric Mason,Orlando,Florida,Furniture,Sofas,EMI,17,5346.0,1246.0
550,B-25630,2022-07-26,2022,3,7,July,2022-07,1,1,Amy Page,Columbus,Ohio,Electronics,Laptops,Debit Card,6,5951.0,936.0
551,B-25836,2022-07-28,2022,3,7,July,2022-07,1,1,Danielle Mitchell,Peoria,Illinois,Furniture,Bookcases,Debit Card,15,2695.0,914.0
552,B-26772,2022-08-01,2022,3,8,August,2022-08,1,1,Paula Marshall,Dallas,Texas,Furniture,Bookcases,COD,20,7344.0,2598.0
553,B-26899,2022-08-08,2022,3,8,August,2022-08,1,1,Christopher Jordan,Columbus,Ohio,Office Supplies,Pens,Credit Card,18,8903.0,4401.0
554,B-25283,2022-08-09,2022,3,8,August,2022-08,1,1,Luis Warner,New York City,New York,Furniture,Sofas,COD,5,5448.0,2204.0
555,B-25148,2022-08-10,2022,3,8,August,2022-08,1,1,Carrie Smith,Peoria,Illinois,Office Supplies,Markers,Debit Card,18,8141.0,3968.0
556,B-25148,2022-08-10,2022,3,8,August,2022-08,1,1,Carrie Smith,Peoria,Illinois,Furniture,Sofas,EMI,14,1067.0,251.0
557,B-25496,2022-08-11,2022,3,8,August,2022-08,1,1,Jessica Sloan,Austin,Texas,Office Supplies,Pens,EMI,2,3095.0,941.0
558,B-25901,2022-08-11,2022,3,8,August,2022-08,1,1,Veronica Kelley,Orlando,Florida,Office Supplies,Paper,UPI,16,9883.0,4812.0
559,B-25901,2022-08-11,2022,3,8,August,2022-08,1,1,Veronica Kelley,Orlando,Florida,Office Supplies,Paper,UPI,7,5210.0,1185.0
560,B-26752,2022-08-11,2022,3,8,August,2022-08,1,1,Roy Miller,San Francisco,California,Electronics,Printers,Debit Card,18,8422.0,893.0
561,B-26752,2022-08-11,2022,3,8,August,2022-08,1,1,Roy Miller,San Francisco,California,Furniture,Bookcases,Credit Card,8,6105.0,1447.0
562,B-26556,2022-08-12,2022,3,8,August,2022-08,1,1,Kimberly Greene,Orlando,Florida,Electronics,Laptops,UPI,4,1341.0,615.0
563,B-26752,2022-08-12,2022,3,8,August,2022-08,1,1,Christopher Espinoza,Columbus,Ohio,Electronics,Printers,Debit Card,18,8422.0,893.0
564,B-26752,2022-08-12,2022,3,8,August,2022-08,1,1,Christopher Espinoza,Columbus,Ohio,Furniture,Bookcases,Credit Card,8,6105.0,1447.0
565,B-26332,2022-08-17,2022,3,8,August,2022-08,1,1,Emily Ellison,Los Angeles,California,Furniture,Tables,COD,16,9835.0,2571.0
566,B-26332,2022-08-17,2022,3,8,August,2022-08,1,1,Emily Ellison,Los Angeles,California,Office Supplies,Markers,Credit Card,13,9691.0,3056.0
567,B-26332,2022-08-17,2022,3,8,August,2022-08,1,1,Emily Ellison,Los Angeles,California,Furniture,Bookcases,UPI,14,7826.0,1221.0
568,B-26393,2022-08-19,2022,3,8,August,2022-08,1,1,Stephen Hogan,San Diego,California,Electronics,Printers,Credit Card,18,2258.0,135.0
569,B-26572,2022-08-20,2022,3,8,August,2022-08,1,1,Austin Davis,San Diego,California,Furniture,Bookcases,EMI,14,5911.0,2333.0
570,B-26572,2022-08-20,2022,3,8,August,2022-08,1,1,Austin Davis,San Diego,California,Office Supplies,Markers,EMI,11,1818.0,738.0
571,B-25267,2022-08-21,2022,3,8,August,2022-08,1,1,Michael Bell,San Diego,California,Office Supplies,Binders,COD,1,9894.0,829.0
572,B-25267,2022-08-21,2022,3,8,August,2022-08,1,1,Michael Bell,San Diego,California,Furniture,Tables,COD,4,4534.0,2235.0
573,B-26033,2022-08-21,2022,3,8,August,2022-08,1,1,Keith Brooks,New York City,New York,Electronics,Phones,COD,18,6077.0,2378.0
574,B-26245,2022-08-22,2022,3,8,August,2022-08,1,1,Vincent Kramer,Orlando,Florida,Office Supplies,Paper,EMI,5,4172.0,235.0
575,B-25346,2022-08-23,2022,3,8,August,2022-08,1,1,Reginald Hebert,Cincinnati,Ohio,Furniture,Sofas,COD,8,6265.0,155.0
576,B-26166,2022-08-23,2022,3,8,August,2022-08,1,1,Cynthia Wilcox,Chicago,Illinois,Office Supplies,Binders,COD,13,2999.0,145.0
577,B-26166,2022-08-23,2022,3,8,August,2022-08,1,1,Cynthia Wilcox,Chicago,Illinois,Office Supplies,Paper,EMI,20,5142.0,1916.0
578,B-26284,2022-08-25,2022,3,8,August,2022-08,1,1,Sabrina Clark,Los Angeles,California,Electronics,Phones,UPI,14,5152.0,2045.0
579,B-25855,2022-08-28,2022,3,8,August,2022-08,1,1,Kelsey Huber,Miami,Florida,Furniture,Sofas,Credit Card,19,5263.0,1743.0
580,B-26599,2022-08-28,2022,3,8,August,2022-08,1,1,Cheryl Stevens,San Francisco,California,Furniture,Chairs,Debit Card,15,4015.0,1751.0
581,B-25936,2022-08-29,2022,3,8,August,2022-08,1,1,Brent Hernandez,Rochester,New York,Office Supplies,Pens,Debit Card,20,9992.0,3696.0
582,B-25936,2022-08-29,2022,3,8,August,2022-08,1,1,Brent Hernandez,Rochester,New York,Office Supplies,Binders,UPI,7,9619.0,3420.0
583,B-25602,2022-08-30,2022,3,8,August,2022-08,1,1,Randy Fisher,Houston,Texas,Office Supplies,Pens,Debit Card,9,4853.0,1764.0
584,B-26844,2022-08-30,2022,3,8,August,2022-08,1,1,Michelle Lynch,Springfield,Illinois,Electronics,Electronic Games,COD,14,4163.0,897.0
585,B-26878,2022-09-03,2022,3,9,September,2022-09,1,1,Nicholas Flores,Cleveland,Ohio,Electronics,Phones,Credit Card,3,1078.0,309.0
586,B-25030,2022-09-12,2022,3,9,September,2022-09,1,1,Eric Nunez,San Diego,California,Electronics,Laptops,Credit Card,6,4057.0,1012.0
587,B-25388,2022-09-16,2022,3,9,September,2022-09,1,1,Shawn Leach,Peoria,Illinois,Furniture,Sofas,EMI,13,5047.0,2211.0
588,B-26228,2022-09-16,2022,3,9,September,2022-09,1,1,Kathryn Gray,Rochester,New York,Office Supplies,Markers,UPI,13,8537.0,3586.0
589,B-25988,2022-09-19,2022,3,9,September,2022-09,1,1,Connie Holmes,Cincinnati,Ohio,Furniture,Tables,EMI,18,2463.0,648.0
590,B-25861,2022-09-22,2022,3,9,September,2022-09,1,1,Cassandra Farley,Orlando,Florida,Electronics,Electronic Games,Debit Card,19,9851.0,2669.0
591,B-25861,2022-09-22,2022,3,9,September,2022-09,1,1,Cassandra Farley,Orlando,Florida,Furniture,Tables,Debit Card,14,9989.0,3930.0
592,B-26268,2022-09-22,2022,3,9,September,2022-09,1,1,Ashley Petty,Peoria,Illinois,Office Supplies,Pens,Credit Card,13,4369.0,584.0
593,B-25823,2022-09-29,2022,3,9,September,2022-09,1,1,Kathleen Cox,New York City,New York,Office Supplies,Paper,COD,9,3228.0,476.0
594,B-25203,2022-10-04,2022,4,10,October,2022-10,1,1,Daniel Flowers,Springfield,Illinois,Furniture,Chairs,EMI,6,2321.0,505.0
595,B-26325,2022-10-06,2022,4,10,October,2022-10,1,1,James Benitez,Miami,Florida,Electronics,Phones,UPI,2,5449.0,2389.0
596,B-25436,2022-10-07,2022,4,10,October,2022-10,1,1,Anthony West,San Diego,California,Office Supplies,Markers,COD,3,8044.0,3634.0
597,B-26139,2022-10-07,2022,4,10,October,2022-10,1,1,Casey Garcia,Orlando,Florida,Furniture,Sofas,EMI,15,3958.0,630.0
598,B-26139,2022-10-07,2022,4,10,October,2022-10,1,1,Casey Garcia,Orlando,Florida,Furniture,Tables,Debit Card,1,3132.0,963.0
599,B-26592,2022-10-07,2022,4,10,October,2022-10,1,1,James Hernandez,San Francisco,California,Office Supplies,Pens,COD,1,9832.0,1270.0
600,B-26592,2022-10-07,2022,4,10,October,2022-10,1,1,James Hernandez,San Francisco,California,Office Supplies,Pens,Credit Card,15,796.0,153.0
601,B-26489,2022-10-08,2022,4,10,October,2022-10,1,1,Brett Sutton,Austin,Texas,Electronics,Laptops,COD,14,2791.0,894.0
602,B-26489,2022-10-08,2022,4,10,October,2022-10,1,1,Brett Sutton,Austin,Texas,Furniture,Sofas,Debit Card,3,6223.0,1478.0
603,B-26489,2022-10-08,2022,4,10,October,2022-10,1,1,Brett Sutton,Austin,Texas,Furniture,Chairs,Debit Card,17,8943.0,3121.0
604,B-26489,2022-10-08,2022,4,10,October,2022-10,1,1,Brett Sutton,Austin,Texas,Electronics,Phones,Credit Card,12,3297.0,102.0
605,B-25495,2022-10-12,2022,4,10,October,2022-10,1,1,Sandra Hicks,San Diego,California,Office Supplies,Paper,UPI,14,7519.0,402.0
606,B-25495,2022-10-12,2022,4,10,October,2022-10,1,1,Sandra Hicks,San Diego,California,Electronics,Electronic Games,Debit Card,13,1564.0,674.0
607,B-26656,2022-10-12,2022,4,10,October,2022-10,1,1,Michael Rodriguez,Rochester,New York,Office Supplies,Pens,EMI,7,3573.0,562.0
608,B-26656,2022-10-12,2022,4,10,October,2022-10,1,1,Michael Rodriguez,Rochester,New York,Electronics,Phones,EMI,10,8055.0,661.0
609,B-25423,2022-10-19,2022,4,10,October,2022-10,1,1,Candace Martinez,Tampa,Florida,Electronics,Printers,Credit Card,11,6385.0,2656.0
610,B-26219,2022-10-20,2022,4,10,October,2022-10,1,1,Anthony Lane,Cleveland,Ohio,Office Supplies,Markers,Credit Card,20,9386.0,2555.0
611,B-26571,2022-10-20,2022,4,10,October,2022-10,1,1,Kimberly Smith,Springfield,Illinois,Office Supplies,Paper,COD,3,7472.0,1037.0
612,B-26571,2022-10-20,2022,4,10,October,2022-10,1,1,Kimberly Smith,Springfield,Illinois,Electronics,Printers,COD,9,9548.0,1806.0
613,B-26916,2022-10-21,2022,4,10,October,2022-10,1,1,Kaylee Glover,Springfield,Illinois,Office Supplies,Pens,UPI,7,916.0,362.0
614,B-26916,2022-10-21,2022,4,10,October,2022-10,1,1,Kaylee Glover,Springfield,Illinois,Furniture,Sofas,UPI,20,1165.0,302.0
615,B-26916,2022-10-21,2022,4,10,October,2022-10,1,1,Kaylee Glover,Springfield,Illinois,Furniture,Chairs,UPI,12,7846.0,677.0
616,B-25944,2022-10-22,2022,4,10,October,2022-10,1,1,Jessica Russell,Dallas,Texas,Electronics,Laptops,Credit Card,14,5954.0,2640.0
617,B-26670,2022-10-22,2022,4,10,October,2022-10,1,1,Robert Brooks,Houston,Texas,Electronics,Printers,EMI,5,5151.0,1680.0
618,B-25394,2022-10-30,2022,4,10,October,2022-10,1,1,Tyler Park,San Francisco,California,Office Supplies,Pens,Debit Card,20,3686.0,760.0
619,B-25770,2022-10-30,2022,4,10,October,2022-10,1,1,James Taylor,Tampa,Florida,Office Supplies,Binders,COD,1,8548.0,2305.0
620,B-25962,2022-10-31,2022,4,10,October,2022-10,1,1,Donald Moore,Rochester,New York,Office Supplies,Markers,COD,3,4202.0,1171.0
621,B-26980,2022-10-31,2022,4,10,October,2022-10,1,1,Joseph Knight,Peoria,Illinois,Furniture,Bookcases,Debit Card,5,9752.0,3618.0
622,B-25316,2022-11-03,2022,4,11,November,2022-11,1,1,John Thompson,Austin,Texas,Electronics,Printers,Debit Card,12,5462.0,673.0
623,B-25043,2022-11-07,2022,4,11,November,2022-11,1,1,Austin Hammond,Miami,Florida,Electronics,Phones,Credit Card,8,2727.0,663.0
624,B-25396,2022-11-12,2022,4,11,November,2022-11,1,1,Lydia Donovan,Peoria,Illinois,Office Supplies,Pens,EMI,16,5165.0,885.0
625,B-25396,2022-11-12,2022,4,11,November,2022-11,1,1,Lydia Donovan,Peoria,Illinois,Furniture,Bookcases,EMI,4,4863.0,2394.0
626,B-25698,2022-11-13,2022,4,11,November,2022-11,1,1,Heather Parker,Austin,Texas,Electronics,Electronic Games,EMI,9,3776.0,1100.0
627,B-25006,2022-11-16,2022,4,11,November,2022-11,1,1,Jeffrey Johnson Iii,San Francisco,California,Office Supplies,Pens,Debit Card,17,5831.0,1574.0
628,B-26640,2022-11-18,2022,4,11,November,2022-11,1,1,Richard Kelley,Los Angeles,California,Electronics,Laptops,EMI,10,883.0,117.0
629,B-26640,2022-11-18,2022,4,11,November,2022-11,1,1,Richard Kelley,Los Angeles,California,Furniture,Tables,Credit Card,16,8127.0,3551.0
630,B-26259,2022-11-20,2022,4,11,November,2022-11,1,1,Kayla Ross,Peoria,Illinois,Furniture,Chairs,UPI,10,1757.0,622.0
631,B-25962,2022-11-23,2022,4,11,November,2022-11,1,1,Rachel Fisher,Peoria,Illinois,Office Supplies,Markers,COD,3,4202.0,1171.0
632,B-25234,2022-12-03,2022,4,12,December,2022-12,1,1,Andrew Barry,Peoria,Illinois,Office Supplies,Paper,UPI,2,5024.0,379.0
633,B-26046,2022-12-05,2022,4,12,December,2022-12,1,1,Charles Moore,Miami,Florida,Electronics,Electronic Games,Debit Card,20,2565.0,983.0
634,B-26046,2022-12-05,2022,4,12,December,2022-12,1,1,Charles Moore,Miami,Florida,Office Supplies,Pens,COD,19,5024.0,1544.0
635,B-26742,2022-12-05,2022,4,12,December,2022-12,1,1,Bryan Russell,Dallas,Texas,Electronics,Phones,Credit Card,19,4358.0,526.0
636,B-26742,2022-12-05,2022,4,12,December,2022-12,1,1,Bryan Russell,Dallas,Texas,Electronics,Phones,Credit Card,8,6459.0,825.0
637,B-25916,2022-12-07,2022,4,12,December,2022-12,1,1,Christina Davis,Chicago,Illinois,Electronics,Phones,UPI,7,6009.0,2107.0
638,B-25916,2022-12-07,2022,4,12,December,2022-12,1,1,Christina Davis,Chicago,Illinois,Furniture,Tables,Credit Card,3,2858.0,230.0
639,B-25916,2022-12-07,2022,4,12,December,2022-12,1,1,Christina Davis,Chicago,Illinois,Furniture,Sofas,Credit Card,7,8175.0,525.0
640,B-25916,2022-12-07,2022,4,12,December,2022-12,1,1,Christina Davis,Chicago,Illinois,Furniture,Sofas,UPI,18,5846.0,586.0
641,B-25706,2022-12-08,2022,4,12,December,2022-12,1,1,Kristen Lawson,Springfield,Illinois,Electronics,Laptops,Credit Card,10,7259.0,1969.0
642,B-25809,2022-12-08,2022,4,12,December,2022-12,1,1,Sabrina Hartman,Tampa,Florida,Electronics,Phones,UPI,18,2685.0,379.0
643,B-25809,2022-12-08,2022,4,12,December,2022-12,1,1,Sabrina Hartman,Tampa,Florida,Furniture,Chairs,UPI,14,9916.0,4602.0
644,B-25809,2022-12-08,2022,4,12,December,2022-12,1,1,Sabrina Hartman,Tampa,Florida,Electronics,Electronic Games,Credit Card,14,6184.0,50.0
645,B-25809,2022-12-08,2022,4,12,December,2022-12,1,1,Sabrina Hartman,Tampa,Florida,Office Supplies,Markers,Debit Card,8,4548.0,2135.0
646,B-26279,2022-12-08,2022,4,12,December,2022-12,1,1,Kevin Jackson,Buffalo,New York,Office Supplies,Markers,Credit Card,5,3747.0,410.0
647,B-26279,2022-12-08,2022,4,12,December,2022-12,1,1,Kevin Jackson,Buffalo,New York,Office Supplies,Binders,UPI,4,3194.0,534.0
648,B-26723,2022-12-08,2022,4,12,December,2022-12,1,1,James Dickerson,Houston,Texas,Furniture,Sofas,COD,18,5322.0,1423.0
649,B-26165,2022-12-12,2022,4,12,December,2022-12,1,1,Darryl Robbins,Peoria,Illinois,Electronics,Phones,UPI,10,6671.0,2797.0
650,B-26684,2022-12-12,2022,4,12,December,2022-12,1,1,Jesse Bond,Springfield,Illinois,Office Supplies,Markers,UPI,5,7434.0,2851.0
651,B-26298,2022-12-15,2022,4,12,December,2022-12,1,1,Jenna Holland,Austin,Texas,Electronics,Phones,EMI,8,2082.0,642.0
652,B-26121,2022-12-16,2022,4,12,December,2022-12,1,1,Michelle Williams,Buffalo,New York,Furniture,Bookcases,UPI,1,1126.0,55.0
653,B-25695,2022-12-17,2022,4,12,December,2022-12,1,1,Rebecca Wright,Rochester,New York,Electronics,Laptops,UPI,17,1239.0,575.0
654,B-25695,2022-12-17,2022,4,12,December,2022-12,1,1,Rebecca Wright,Rochester,New York,Electronics,Electronic Games,EMI,16,1262.0,515.0
655,B-25112,2022-12-20,2022,4,12,December,2022-12,1,1,Justin Vasquez,Houston,Texas,Furniture,Tables,COD,10,7421.0,958.0
656,B-26945,2022-12-21,2022,4,12,December,2022-12,1,1,Aaron Jones,Austin,Texas,Electronics,Printers,Debit Card,15,7377.0,320.0
657,B-26945,2022-12-21,2022,4,12,December,2022-12,1,1,Aaron Jones,Austin,Texas,Office Supplies,Markers,EMI,12,2054.0,371.0
658,B-25236,2022-12-22,2022,4,12,December,2022-12,1,1,Vanessa Smith,Houston,Texas,Furniture,Sofas,UPI,7,5518.0,867.0
659,B-25148,2022-12-23,2022,4,12,December,2022-12,1,1,William Morse,Rochester,New York,Office Supplies,Markers,Debit Card,18,8141.0,3968.0
660,B-25148,2022-12-23,2022,4,12,December,2022-12,1,1,William Morse,Rochester,New York,Furniture,Sofas,EMI,14,1067.0,251.0
661,B-25410,2022-12-23,2022,4,12,December,2022-12,1,1,Jessica Baker,Austin,Texas,Furniture,Sofas,Debit Card,7,1954.0,294.0
662,B-25465,2022-12-23,2022,4,12,December,2022-12,1,1,Stephanie Leonard,Buffalo,New York,Furniture,Tables,Credit Card,16,717.0,158.0
663,B-25465,2022-12-23,2022,4,12,December,2022-12,1,1,Stephanie Leonard,Buffalo,New York,Furniture,Sofas,UPI,17,508.0,177.0
664,B-25591,2022-12-25,2022,4,12,December,2022-12,1,1,Randy Johnson,Columbus,Ohio,Furniture,Sofas,Credit Card,10,7346.0,1043.0
665,B-25591,2022-12-25,2022,4,12,December,2022-12,1,1,Randy Johnson,Columbus,Ohio,Electronics,Electronic Games,UPI,7,9770.0,4132.0
666,B-25591,2022-12-25,2022,4,12,December,2022-12,1,1,Randy Johnson,Columbus,Ohio,Electronics,Laptops,Credit Card,13,7179.0,683.0
667,B-25990,2022-12-25,2022,4,12,December,2022-12,1,1,Mark Dixon,Cincinnati,Ohio,Furniture,Bookcases,COD,17,6967.0,3257.0
668,B-25990,2022-12-25,2022,4,12,December,2022-12,1,1,Mark Dixon,Cincinnati,Ohio,Office Supplies,Paper,COD,6,1091.0,277.0
669,B-25990,2022-12-25,2022,4,12,December,2022-12,1,1,Mark Dixon,Cincinnati,Ohio,Office Supplies,Binders,Credit Card,2,6027.0,1530.0
670,B-25868,2022-12-26,2022,4,12,December,2022-12,1,1,Victoria Duran,Dallas,Texas,Office Supplies,Binders,Credit Card,5,2944.0,249.0
671,B-25232,2022-12-27,2022,4,12,December,2022-12,1,1,Stephanie Thomas,Rochester,New York,Office Supplies,Paper,UPI,13,7792.0,1403.0
672,B-25232,2022-12-27,2022,4,12,December,2022-12,1,1,Stephanie Thomas,Rochester,New York,Furniture,Chairs,Debit Card,14,2346.0,388.0
673,B-25842,2022-12-27,2022,4,12,December,2022-12,1,1,Luis Luna,San Francisco,California,Office Supplies,Pens,EMI,13,1248.0,584.0
674,B-25842,2022-12-27,2022,4,12,December,2022-12,1,1,Luis Luna,San Francisco,California,Office Supplies,Markers,EMI,14,3669.0,154.0
675,B-25842,2022-12-27,2022,4,12,December,2022-12,1,1,Luis Luna,San Francisco,California,Office Supplies,Paper,Debit Card,15,514.0,109.0
676,B-25698,2022-12-28,2022,4,12,December,2022-12,1,1,Thomas Matthews,Peoria,Illinois,Electronics,Electronic Games,EMI,9,3776.0,1100.0
677,B-26765,2023-01-06,2023,1,1,January,2023-01,1,1,Jonathan Young,Springfield,Illinois,Electronics,Printers,COD,11,762.0,92.0
678,B-25849,2023-01-11,2023,1,1,January,2023-01,1,1,Sheri Berg,Los Angeles,California,Office Supplies,Paper,Debit Card,2,2901.0,1411.0
679,B-25849,2023-01-11,2023,1,1,January,2023-01,1,1,Sheri Berg,Los Angeles,California,Office Supplies,Pens,Credit Card,6,6934.0,1152.0
680,B-26383,2023-01-12,2023,1,1,January,2023-01,1,1,Brittany Jenkins,Buffalo,New York,Electronics,Phones,Debit Card,10,798.0,308.0
681,B-26383,2023-01-12,2023,1,1,January,2023-01,1,1,Brittany Jenkins,Buffalo,New York,Electronics,Printers,EMI,13,7967.0,2504.0
682,B-26453,2023-01-17,2023,1,1,January,2023-01,1,1,Courtney Williams,Columbus,Ohio,Electronics,Laptops,Debit Card,20,1231.0,214.0
683,B-25996,2023-01-18,2023,1,1,January,2023-01,1,1,Brandon Alvarado,Columbus,Ohio,Furniture,Tables,UPI,14,714.0,232.0
684,B-26734,2023-01-18,2023,1,1,January,2023-01,1,1,Shawn Wise,San Francisco,California,Furniture,Tables,COD,17,847.0,355.0
685,B-26894,2023-01-20,2023,1,1,January,2023-01,1,1,Adam James,Chicago,Illinois,Office Supplies,Markers,Debit Card,16,8769.0,3178.0
686,B-26224,2023-01-22,2023,1,1,January,2023-01,1,1,Mitchell Lester,Chicago,Illinois,Electronics,Laptops,COD,11,5564.0,175.0
687,B-26224,2023-01-22,2023,1,1,January,2023-01,1,1,Mitchell Lester,Chicago,Illinois,Electronics,Electronic Games,UPI,15,3953.0,1776.0
688,B-25437,2023-01-23,2023,1,1,January,2023-01,1,1,Justin Thomas,San Francisco,California,Electronics,Laptops,Credit Card,3,4688.0,1841.0
689,B-25532,2023-01-26,2023,1,1,January,2023-01,1,1,Brian Young,Austin,Texas,Furniture,Sofas,EMI,13,3661.0,436.0
690,B-26312,2023-01-28,2023,1,1,January,2023-01,1,1,Becky Hodges,Houston,Texas,Furniture,Sofas,Debit Card,16,1760.0,619.0
691,B-26312,2023-01-28,2023,1,1,January,2023-01,1,1,Becky Hodges,Houston,Texas,Electronics,Printers,UPI,15,6351.0,986.0
692,B-25112,2023-01-29,2023,1,1,January,2023-01,1,1,Tyler Thompson,Dallas,Texas,Furniture,Tables,COD,10,7421.0,958.0
693,B-26029,2023-02-02,2023,1,2,February,2023-02,1,1,Anthony May,Tampa,Florida,Electronics,Phones,UPI,7,4918.0,1485.0
694,B-26232,2023-02-03,2023,1,2,February,2023-02,1,1,Jacqueline Harris,San Francisco,California,Office Supplies,Binders,COD,20,5219.0,1180.0
695,B-26353,2023-02-03,2023,1,2,February,2023-02,1,1,Samuel Moore,Columbus,Ohio,Furniture,Chairs,Debit Card,18,5317.0,1345.0
696,B-26353,2023-02-03,2023,1,2,February,2023-02,1,1,Samuel Moore,Columbus,Ohio,Furniture,Tables,EMI,14,6304.0,766.0
697,B-26279,2023-02-17,2023,1,2,February,2023-02,1,1,Jason Brown,Chicago,Illinois,Office Supplies,Markers,Credit Card,5,3747.0,410.0
698,B-26279,2023-02-17,2023,1,2,February,2023-02,1,1,Jason Brown,Chicago,Illinois,Office Supplies,Binders,UPI,4,3194.0,534.0
699,B-25166,2023-02-23,2023,1,2,February,2023-02,1,1,Richard Castaneda,Cleveland,Ohio,Furniture,Chairs,UPI,17,1133.0,73.0
700,B-25166,2023-02-23,2023,1,2,February,2023-02,1,1,Richard Castaneda,Cleveland,Ohio,Furniture,Bookcases,COD,19,6248.0,1168.0
701,B-25552,2023-02-28,2023,1,2,February,2023-02,1,1,Danny Ramirez,New York City,New York,Office Supplies,Binders,UPI,7,1732.0,766.0
702,B-25552,2023-02-28,2023,1,2,February,2023-02,1,1,Danny Ramirez,New York City,New York,Office Supplies,Paper,EMI,19,8788.0,3944.0
703,B-25856,2023-02-28,2023,1,2,February,2023-02,1,1,Monica Gibson,Springfield,Illinois,Furniture,Chairs,Credit Card,1,3428.0,350.0
704,B-25856,2023-02-28,2023,1,2,February,2023-02,1,1,Monica Gibson,Springfield,Illinois,Office Supplies,Binders,Credit Card,12,7223.0,2433.0
705,B-25856,2023-02-28,2023,1,2,February,2023-02,1,1,Monica Gibson,Springfield,Illinois,Office Supplies,Pens,Credit Card,1,3731.0,647.0
706,B-26299,2023-03-01,2023,1,3,March,2023-03,1,1,Lauren Harris,Cleveland,Ohio,Electronics,Laptops,EMI,14,1676.0,330.0
707,B-26299,2023-03-01,2023,1,3,March,2023-03,1,1,Lauren Harris,Cleveland,Ohio,Furniture,Bookcases,COD,12,3927.0,1133.0
708,B-26299,2023-03-01,2023,1,3,March,2023-03,1,1,Lauren Harris,Cleveland,Ohio,Electronics,Phones,Debit Card,9,2776.0,887.0
709,B-25303,2023-03-04,2023,1,3,March,2023-03,1,1,Michelle Hunter,Cincinnati,Ohio,Furniture,Sofas,COD,11,770.0,241.0
710,B-26835,2023-03-09,2023,1,3,March,2023-03,1,1,Keith Smith,Miami,Florida,Electronics,Phones,UPI,3,5427.0,728.0
711,B-25120,2023-03-10,2023,1,3,March,2023-03,1,1,Julia Gallagher,Houston,Texas,Electronics,Phones,Debit Card,6,7122.0,1836.0
712,B-25120,2023-03-10,2023,1,3,March,2023-03,1,1,Julia Gallagher,Houston,Texas,Office Supplies,Markers,Credit Card,15,7327.0,2596.0
713,B-25945,2023-03-10,2023,1,3,March,2023-03,1,1,Tanya Thomas Md,Dallas,Texas,Electronics,Electronic Games,Debit Card,15,9952.0,3301.0
714,B-25071,2023-03-14,2023,1,3,March,2023-03,1,1,Hailey Chandler,Dallas,Texas,Office Supplies,Pens,Debit Card,6,6147.0,2526.0
715,B-25684,2023-03-16,2023,1,3,March,2023-03,1,1,Frank Reynolds,Springfield,Illinois,Electronics,Electronic Games,COD,15,3560.0,1335.0
716,B-25423,2023-03-18,2023,1,3,March,2023-03,1,1,Matthew Kelley,Orlando,Florida,Electronics,Printers,Credit Card,11,6385.0,2656.0
717,B-25153,2023-03-21,2023,1,3,March,2023-03,1,1,Patricia Sanford,Austin,Texas,Office Supplies,Binders,Debit Card,4,8526.0,1704.0
718,B-25894,2023-03-21,2023,1,3,March,2023-03,1,1,Tammy Bell,Cincinnati,Ohio,Electronics,Laptops,COD,19,8200.0,257.0
719,B-25894,2023-03-21,2023,1,3,March,2023-03,1,1,Tammy Bell,Cincinnati,Ohio,Furniture,Sofas,Credit Card,13,9316.0,3003.0
720,B-25894,2023-03-21,2023,1,3,March,2023-03,1,1,Tammy Bell,Cincinnati,Ohio,Electronics,Electronic Games,COD,15,6379.0,3128.0
721,B-25905,2023-03-21,2023,1,3,March,2023-03,1,1,Jeffrey Dixon,New York City,New York,Electronics,Phones,Credit Card,3,8490.0,3485.0
722,B-26443,2023-03-21,2023,1,3,March,2023-03,1,1,Dale Craig,San Diego,California,Electronics,Printers,Debit Card,12,9869.0,4299.0
723,B-26863,2023-04-01,2023,2,4,April,2023-04,1,1,Brenda Davis,San Francisco,California,Furniture,Chairs,EMI,15,4037.0,1494.0
724,B-26926,2023-04-02,2023,2,4,April,2023-04,1,1,Steven Herrera,San Diego,California,Office Supplies,Markers,EMI,16,4629.0,1660.0
725,B-25715,2023-04-05,2023,2,4,April,2023-04,1,1,Shelby Browning,Chicago,Illinois,Furniture,Tables,Debit Card,19,6089.0,139.0
726,B-25715,2023-04-05,2023,2,4,April,2023-04,1,1,Shelby Browning,Chicago,Illinois,Furniture,Tables,UPI,16,2586.0,800.0
727,B-25715,2023-04-05,2023,2,4,April,2023-04,1,1,Shelby Browning,Chicago,Illinois,Office Supplies,Paper,UPI,9,3757.0,1626.0
728,B-26026,2023-04-06,2023,2,4,April,2023-04,1,1,Katherine Harris,Los Angeles,California,Office Supplies,Paper,Debit Card,2,953.0,93.0
729,B-26026,2023-04-06,2023,2,4,April,2023-04,1,1,Katherine Harris,Los Angeles,California,Furniture,Sofas,COD,3,7355.0,1034.0
730,B-26026,2023-04-06,2023,2,4,April,2023-04,1,1,Katherine Harris,Los Angeles,California,Electronics,Phones,Credit Card,3,1843.0,248.0
